都道府県,KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
青森県,60413186,8,40.32083333333334,141.20624999999998,6.461
青森県,60413187,5,40.32083333333334,141.21875,5.995
青森県,60413190,8,40.32916666666667,141.13125,10.689
青森県,60413191,146,40.32916666666667,141.14374999999998,9.746
青森県,60413192,60,40.32916666666667,141.15625,8.829
青森県,60413193,18,40.32916666666667,141.16875,7.948
青森県,60413194,19,40.32916666666667,141.18125,7.116
青森県,60413195,9,40.32916666666667,141.19375,6.351
青森県,60413196,22,40.32916666666667,141.20624999999998,5.682
青森県,60413197,7,40.32916666666667,141.21875,5.145
青森県,60414008,2,40.337500000000006,141.10625,12.32
青森県,60414009,10,40.337500000000006,141.11875,11.314
青森県,60414018,4,40.34583333333334,141.10625,12.072
青森県,60414026,5,40.35416666666667,141.08124999999998,13.987
青森県,60414027,27,40.35416666666667,141.09375,12.938
青森県,60414028,26,40.35416666666667,141.10625,11.891
青森県,60414029,21,40.35416666666667,141.11875,10.846
青森県,60414036,4,40.3625,141.08124999999998,13.893
青森県,60414038,82,40.3625,141.10625,11.78
青森県,60414039,27,40.3625,141.11875,10.725
青森県,60414046,2,40.37083333333334,141.08124999999998,13.86
青森県,60414047,15,40.37083333333334,141.09375,12.801
青森県,60414048,38,40.37083333333334,141.10625,11.742
青森県,60414049,16,40.37083333333334,141.11875,10.683
青森県,60414055,5,40.37916666666667,141.06875,14.946
青森県,60414056,14,40.37916666666667,141.08124999999998,13.889
青森県,60414057,11,40.37916666666667,141.09375,12.833
青森県,60414058,18,40.37916666666667,141.10625,11.777
青森県,60414059,21,40.37916666666667,141.11875,10.722
青森県,60414065,39,40.3875,141.06875,15.03
青森県,60414066,3,40.3875,141.08124999999998,13.98
青森県,60414067,28,40.3875,141.09375,12.931
青森県,60414068,36,40.3875,141.10625,11.884
青森県,60414069,5,40.3875,141.11875,10.84
青森県,60414075,5,40.395833333333336,141.06875,15.171
青森県,60414076,7,40.395833333333336,141.08124999999998,14.131
青森県,60414087,24,40.40416666666668,141.09375,13.321
青森県,60414100,33,40.337500000000006,141.13125,10.32
青森県,60414101,591,40.337500000000006,141.14374999999998,9.34
青森県,60414102,742,40.337500000000006,141.15625,8.379
青森県,60414103,57,40.337500000000006,141.16875,7.444
青森県,60414104,5,40.337500000000006,141.18125,6.548
青森県,60414105,13,40.337500000000006,141.19375,5.708
青森県,60414106,2,40.337500000000006,141.20624999999998,4.953
青森県,60414110,128,40.34583333333334,141.13125,10.023
青森県,60414111,340,40.34583333333334,141.14374999999998,9.01
青森県,60414112,598,40.34583333333334,141.15625,8.01
青森県,60414113,202,40.34583333333334,141.16875,7.027
青森県,60414114,84,40.34583333333334,141.18125,6.07
青森県,60414115,78,40.34583333333334,141.19375,5.152
青森県,60414116,50,40.34583333333334,141.20624999999998,4.301
青森県,60414117,2,40.34583333333334,141.21875,3.562
青森県,60414120,66,40.35416666666667,141.13125,9.805
青森県,60414121,29,40.35416666666667,141.14374999999998,8.767
青森県,60414122,9,40.35416666666667,141.15625,7.736
青森県,60414123,36,40.35416666666667,141.16875,6.713
青森県,60414124,28,40.35416666666667,141.18125,5.703
青森県,60414125,172,40.35416666666667,141.19375,4.715
青森県,60414126,82,40.35416666666667,141.20624999999998,3.766
青森県,60414127,52,40.35416666666667,141.21875,2.893
青森県,60414128,41,40.35416666666667,141.23125,2.193
青森県,60414130,34,40.3625,141.13125,9.671
青森県,60414131,46,40.3625,141.14374999999998,8.617
青森県,60414132,21,40.3625,141.15625,7.565
青森県,60414133,39,40.3625,141.16875,6.516
青森県,60414134,7,40.3625,141.18125,5.47
青森県,60414135,24,40.3625,141.19375,4.43
青森県,60414136,83,40.3625,141.20624999999998,3.403
青森県,60414137,138,40.3625,141.21875,2.403
青森県,60414138,157,40.3625,141.23125,1.487
青森県,60414139,66,40.3625,141.24375,0.943
青森県,60414140,43,40.37083333333334,141.13125,9.624
青森県,60414141,44,40.37083333333334,141.14374999999998,8.565
青森県,60414142,10,40.37083333333334,141.15625,7.507
青森県,60414143,15,40.37083333333334,141.16875,6.448
青森県,60414144,22,40.37083333333334,141.18125,5.389
青森県,60414146,3,40.37083333333334,141.20624999999998,3.271
青森県,60414148,113,40.37083333333334,141.23125,1.153
青森県,60414149,653,40.37083333333334,141.24375,0.095
青森県,60414150,1,40.37916666666667,141.13125,9.667
青森県,60414151,15,40.37916666666667,141.14374999999998,8.614
青森県,60414152,100,40.37916666666667,141.15625,7.562
青森県,60414153,61,40.37916666666667,141.16875,6.512
青森県,60414154,15,40.37916666666667,141.18125,5.465
青森県,60414155,29,40.37916666666667,141.19375,4.425
青森県,60414156,75,40.37916666666667,141.20624999999998,3.396
青森県,60414157,3,40.37916666666667,141.21875,2.393
青森県,60414159,229,40.37916666666667,141.24375,0.919
青森県,60414162,11,40.3875,141.15625,7.728
青森県,60414166,26,40.3875,141.20624999999998,3.753
青森県,60414167,18,40.3875,141.21875,2.878
青森県,60414169,55,40.3875,141.24375,1.621
青森県,60414171,9,40.395833333333336,141.14374999999998,9.0
青森県,60414172,2,40.395833333333336,141.15625,7.999
青森県,60414173,21,40.395833333333336,141.16875,7.015
青森県,60414174,6,40.395833333333336,141.18125,6.057
青森県,60414175,48,40.395833333333336,141.19375,5.138
青森県,60414176,25,40.395833333333336,141.20624999999998,4.284
青森県,60414177,3,40.395833333333336,141.21875,3.543
青森県,60414178,115,40.395833333333336,141.23125,2.727
青森県,60414183,14,40.40416666666668,141.16875,7.43
青森県,60414184,1,40.40416666666668,141.18125,6.532
青森県,60414185,15,40.40416666666668,141.19375,5.691
青森県,60414186,5,40.40416666666668,141.20624999999998,4.891
青森県,60414188,35,40.40416666666668,141.23125,2.815
青森県,60414190,14,40.41250000000001,141.13125,10.674
青森県,60414195,14,40.41250000000001,141.19375,6.122
青森県,60414197,4,40.41250000000001,141.21875,4.123
青森県,60414198,12,40.41250000000001,141.23125,3.182
青森県,60414210,7,40.34583333333334,141.25625,2.954
青森県,60414211,9,40.34583333333334,141.26874999999998,3.357
青森県,60414212,58,40.34583333333334,141.28125,3.851
青森県,60414220,16,40.35416666666667,141.25625,2.1
青森県,60414221,111,40.35416666666667,141.26874999999998,2.506
青森県,60414222,83,40.35416666666667,141.28125,3.137
青森県,60414223,55,40.35416666666667,141.29375,3.956
青森県,60414227,3,40.35416666666667,141.34375,5.359
青森県,60414228,49,40.35416666666667,141.35625,5.991
青森県,60414229,51,40.35416666666667,141.36875,6.732
青森県,60414230,28,40.3625,141.25625,1.303
青森県,60414232,30,40.3625,141.28125,2.564
青森県,60414233,21,40.3625,141.29375,3.455
青森県,60414237,8,40.3625,141.34375,6.162
青森県,60414238,93,40.3625,141.35625,6.72
青森県,60414239,61,40.3625,141.36875,7.387
青森県,60414240,505,40.37083333333334,141.25625,0.384
青森県,60414241,26,40.37083333333334,141.26874999999998,1.198
青森県,60414242,23,40.37083333333334,141.28125,2.086
青森県,60414243,14,40.37083333333334,141.29375,3.084
青森県,60414244,9,40.37083333333334,141.30625,4.112
青森県,60414247,38,40.37083333333334,141.34375,6.997
青森県,60414248,3,40.37083333333334,141.35625,7.492
青森県,60414249,30,40.37083333333334,141.36875,7.375
青森県,60414250,1752,40.37916666666667,141.25625,0.226
青森県,60414251,623,40.37916666666667,141.26874999999998,0.851
青森県,60414252,204,40.37916666666667,141.28125,1.908
青森県,60414257,183,40.37916666666667,141.34375,6.9
青森県,60414258,47,40.37916666666667,141.35625,7.727
青森県,60414259,14,40.37916666666667,141.36875,6.992
青森県,60414260,870,40.3875,141.25625,1.029
青森県,60414261,597,40.3875,141.26874999999998,1.216
青森県,60414262,73,40.3875,141.28125,1.888
青森県,60414265,6,40.3875,141.31875,4.748
青森県,60414266,55,40.3875,141.33124999999998,5.493
青森県,60414268,26,40.3875,141.35625,7.221
青森県,60414269,2,40.3875,141.36875,6.715
青森県,60414271,1342,40.395833333333336,141.26874999999998,0.498
青森県,60414272,343,40.395833333333336,141.28125,1.528
青森県,60414276,3,40.395833333333336,141.33124999999998,4.931
青森県,60414278,38,40.395833333333336,141.35625,6.803
青森県,60414279,8,40.395833333333336,141.36875,6.559
青森県,60414280,49,40.40416666666668,141.25625,0.943
青森県,60414281,617,40.40416666666668,141.26874999999998,0.857
青森県,60414282,134,40.40416666666668,141.28125,1.68
青森県,60414285,1,40.40416666666668,141.31875,3.544
青森県,60414287,5,40.40416666666668,141.34375,5.481
青森県,60414288,62,40.40416666666668,141.35625,6.492
青森県,60414290,70,40.41250000000001,141.25625,1.759
青森県,60414291,439,40.41250000000001,141.26874999999998,1.434
青森県,60414292,751,40.41250000000001,141.28125,0.847
青森県,60414293,330,40.41250000000001,141.29375,1.272
青森県,60414294,151,40.41250000000001,141.30625,2.182
青森県,60414295,469,40.41250000000001,141.31875,3.184
青森県,60414296,360,40.41250000000001,141.33124999999998,4.214
青森県,60414297,86,40.41250000000001,141.34375,5.256
青森県,60414298,50,40.41250000000001,141.35625,6.241
青森県,60414332,8,40.3625,141.40625,5.499
青森県,60414333,5,40.3625,141.41875,4.926
青森県,60414340,40,40.37083333333334,141.38125,6.457
青森県,60414341,52,40.37083333333334,141.39374999999998,5.589
青森県,60414342,26,40.37083333333334,141.40625,4.798
青森県,60414343,81,40.37083333333334,141.41875,4.128
青森県,60414344,94,40.37083333333334,141.43125,3.648
青森県,60414350,3,40.37916666666667,141.38125,6.015
青森県,60414351,45,40.37916666666667,141.39374999999998,5.072
青森県,60414352,67,40.37916666666667,141.40625,4.185
青森県,60414353,9,40.37916666666667,141.41875,3.397
青森県,60414354,26,40.37916666666667,141.43125,2.794
青森県,60414355,24,40.37916666666667,141.44375,2.513
青森県,60414356,74,40.37916666666667,141.45624999999998,2.658
青森県,60414359,15,40.37916666666667,141.49375,4.771
青森県,60414360,7,40.3875,141.38125,5.692
青森県,60414361,29,40.3875,141.39374999999998,4.684
青森県,60414362,19,40.3875,141.40625,3.705
青森県,60414363,27,40.3875,141.41875,2.784
青森県,60414364,20,40.3875,141.43125,2.005
青森県,60414365,35,40.3875,141.44375,1.59
青森県,60414366,60,40.3875,141.45624999999998,1.81
青森県,60414367,19,40.3875,141.46875,2.504
青森県,60414368,10,40.3875,141.48125,3.391
青森県,60414369,26,40.3875,141.49375,4.356
青森県,60414370,57,40.395833333333336,141.38125,5.506
青森県,60414371,23,40.395833333333336,141.39374999999998,4.457
青森県,60414373,12,40.395833333333336,141.41875,2.383
青森県,60414374,170,40.395833333333336,141.43125,1.396
青森県,60414375,47,40.395833333333336,141.44375,0.677
青森県,60414376,26,40.395833333333336,141.45624999999998,1.099
青森県,60414379,4,40.395833333333336,141.49375,4.111
青森県,60414380,10,40.40416666666668,141.38125,5.474
青森県,60414381,65,40.40416666666668,141.39374999999998,4.417
青森県,60414382,9,40.40416666666668,141.40625,3.361
青森県,60414383,61,40.40416666666668,141.41875,2.308
青森県,60414384,475,40.40416666666668,141.43125,1.263
青森県,60414385,237,40.40416666666668,141.44375,0.324
青森県,60414386,724,40.40416666666668,141.45624999999998,0.925
青森県,60414387,5,40.40416666666668,141.46875,1.961
青森県,60414391,64,40.41250000000001,141.39374999999998,4.569
青森県,60414392,24,40.41250000000001,141.40625,3.558
青森県,60414393,169,40.41250000000001,141.41875,2.587
青森県,60414394,52,40.41250000000001,141.43125,1.721
青森県,60414395,44,40.41250000000001,141.44375,1.212
青森県,60414396,3,40.41250000000001,141.45624999999998,1.49
青森県,60414397,21,40.41250000000001,141.46875,2.283
青森県,60414398,202,40.41250000000001,141.48125,3.231
青森県,60414399,110,40.41250000000001,141.49375,4.232
青森県,60414423,5,40.35416666666667,141.54375,6.938
青森県,60414432,35,40.3625,141.53125,6.648
青森県,60414441,7,40.37083333333334,141.51874999999998,6.649
青森県,60414442,6,40.37083333333334,141.53125,7.309
青森県,60414443,13,40.37083333333334,141.54375,8.054
青森県,60414450,31,40.37916666666667,141.50625,5.699
青森県,60414452,32,40.37916666666667,141.53125,7.657
青森県,60414453,5,40.37916666666667,141.54375,8.665
青森県,60414460,10,40.3875,141.50625,5.356
青森県,60414461,15,40.3875,141.51874999999998,6.375
青森県,60414462,24,40.3875,141.53125,7.406
青森県,60414463,8,40.3875,141.54375,8.443
青森県,60414470,16,40.395833333333336,141.50625,5.159
青森県,60414471,55,40.395833333333336,141.51874999999998,6.211
青森県,60414472,161,40.395833333333336,141.53125,7.264
青森県,60414481,50,40.40416666666668,141.51874999999998,6.182
青森県,60414482,28,40.40416666666668,141.53125,7.239
青森県,60414483,44,40.40416666666668,141.54375,8.235
青森県,60414491,2,40.41250000000001,141.51874999999998,6.291
青森県,60414492,22,40.41250000000001,141.53125,7.333
青森県,60414493,72,40.41250000000001,141.54375,7.528
青森県,60414494,7,40.41250000000001,141.55625,6.857
青森県,60415008,5,40.42083333333333,141.10625,12.983
青森県,60415009,13,40.42083333333333,141.11875,12.034
青森県,60415027,31,40.4375,141.09375,14.781
青森県,60415028,10,40.4375,141.10625,13.875
青森県,60415029,116,40.4375,141.11875,12.992
青森県,60415039,4,40.44583333333333,141.11875,13.364
青森県,60415045,5,40.454166666666666,141.06875,17.548
青森県,60415046,4,40.454166666666666,141.08124999999998,16.648
青森県,60415047,23,40.454166666666666,141.09375,15.673
青森県,60415055,3,40.4625,141.06875,17.982
青森県,60415057,20,40.4625,141.09375,16.066
青森県,60415058,10,40.4625,141.10625,15.128
青森県,60415059,79,40.4625,141.11875,14.207
青森県,60415067,7,40.47083333333333,141.09375,16.502
青森県,60415068,29,40.47083333333333,141.10625,15.591
青森県,60415069,66,40.47083333333333,141.11875,14.699
青森県,60415078,7,40.47916666666666,141.10625,15.68
青森県,60415079,34,40.47916666666666,141.11875,15.184
青森県,60415089,29,40.4875,141.11875,14.359
青森県,60415101,8,40.42083333333333,141.14374999999998,10.202
青森県,60415102,18,40.42083333333333,141.15625,9.332
青森県,60415106,11,40.42083333333333,141.20624999999998,5.481
青森県,60415107,21,40.42083333333333,141.21875,4.574
青森県,60415108,18,40.42083333333333,141.23125,3.748
青森県,60415112,27,40.42916666666667,141.15625,9.723
青森県,60415113,5,40.42916666666667,141.16875,8.744
青森県,60415114,54,40.42916666666667,141.18125,7.786
青森県,60415115,66,40.42916666666667,141.19375,6.858
青森県,60415117,2,40.42916666666667,141.21875,5.153
青森県,60415124,12,40.4375,141.18125,8.244
青森県,60415125,12,40.4375,141.19375,7.374
青森県,60415126,32,40.4375,141.20624999999998,6.559
青森県,60415127,53,40.4375,141.21875,5.731
青森県,60415130,92,40.44583333333333,141.13125,12.401
青森県,60415131,45,40.44583333333333,141.14374999999998,11.456
青森県,60415133,7,40.44583333333333,141.16875,9.637
青森県,60415134,6,40.44583333333333,141.18125,8.777
青森県,60415136,108,40.44583333333333,141.20624999999998,7.059
青森県,60415138,59,40.44583333333333,141.23125,5.197
青森県,60415139,55,40.44583333333333,141.24375,4.353
青森県,60415141,14,40.454166666666666,141.14374999999998,11.917
青森県,60415142,92,40.454166666666666,141.15625,11.033
青森県,60415143,2,40.454166666666666,141.16875,10.181
青森県,60415144,3,40.454166666666666,141.18125,9.368
青森県,60415149,23,40.454166666666666,141.24375,5.012
青森県,60415150,47,40.4625,141.13125,13.307
青森県,60415152,14,40.4625,141.15625,11.585
青森県,60415153,157,40.4625,141.16875,10.718
青森県,60415154,13,40.4625,141.18125,9.78
青森県,60415159,18,40.4625,141.24375,5.745
青森県,60415160,9,40.47083333333333,141.13125,13.83
青森県,60415161,48,40.47083333333333,141.14374999999998,12.99
青森県,60415163,135,40.47083333333333,141.16875,11.157
青森県,60415164,236,40.47083333333333,141.18125,10.259
