company,store_name,address,latitude,longitude,都道府県,place_id,source
ドラッグヤマザワ,ドラッグヤマザワ新庄店,山形県新庄市金沢２０３３−４,38.7532659,140.3097258,山形県,ChIJf6vptspSiV8RyMbVLtm0FKc,google_places
ドラッグヤマザワ,ドラッグヤマザワ旭新町店,山形県酒田市旭新町１６−９,38.9237,139.8518727,山形県,ChIJvUmN04yejl8Rq5Q_RrEuf7M,google_places
ドラッグヤマザワ,ドラッグヤマザワ村山駅西店,山形県村山市楯岡西8051-1,38.4781931,140.3813045,山形県,ChIJAQAEJwfei18Rs2DlVTLh1tM,google_places
ドラッグヤマザワ,ドラッグヤマザワ松見町店,山形県山形市松見町２１−１０,38.2309815,140.3403314,山形県,ChIJx_3b8161i18RijNbNWbaMwY,google_places
ドラッグヤマザワ,ドラッグヤマザワ清住町店,山形県山形市清住町１丁目１−１,38.2533722,140.3174555,山形県,ChIJReHRfRa2i18R7txbmsvUQvg,google_places
ドラッグヤマザワ,ドラッグヤマザワ漆山店,山形県山形市漆山２５７０−１,38.3115426,140.344079,山形県,ChIJjZmySZfIi18RY2CJGsPnWwA,google_places
ドラッグヤマザワ,ドラッグヤマザワ白山店,山形県山形市白山２丁目１−２８,38.2259459,140.3186476,山形県,ChIJLyCZOzO0i18RNZf-HV6Q5h0,google_places
ドラッグヤマザワ,ドラッグヤマザワ県立中央病院前店,山形県山形市青柳１５６２−１,38.3002931,140.3489524,山形県,ChIJb2rKmvHIi18R7OXvBj2PXVE,google_places
ドラッグヤマザワ,ドラッグヤマザワ神町店,山形県東根市神町北２丁目８−２,38.41417,140.383247,山形県,ChIJSaaKHKHci18RX0cl4EL2HhA,google_places
ドラッグヤマザワ,ドラッグヤマザワ米沢中田町店,山形県米沢市中田町９９７−１,37.9414485,140.1191314,山形県,ChIJ_5IB5Xn6il8RFt9n9Sc5TBw,google_places
ドラッグヤマザワ,ドラッグヤマザワ花沢町店,山形県米沢市花沢町２７０９−２,37.9195456,140.1221901,山形県,ChIJmXQXU13wil8RxKvy_FeSXWw,google_places
ドラッグヤマザワ,ドラッグヤマザワ谷地店,山形県西村山郡河北町谷地月山堂１１５３−１,38.413132,140.3112503,山形県,ChIJ-d1c-rLDi18RlkswXJAdwnY,google_places
ドラッグヤマザワ,ドラッグヤマザワ長井店,山形県長井市館町南１１−３,38.0905819,140.0417628,山形県,ChIJV3dLJnEBi18RLfQTf_xTRxI,google_places
ドラッグヤマザワ,ドラッグヤマザワ鶴岡茅原店,山形県鶴岡市北茅原町１０−３９,38.755291,139.8418489,山形県,ChIJK8q1J5cbjF8RwYlUIHnJ3PI,google_places
マツモトキヨシ,ドラッグストア マツモトキヨシ アクロスプラザ新庄店,山形県新庄市五日町字清水川1286-4,38.7700578,140.3073477,山形県,ChIJKyQS6l2tjl8R_E8HMdx3_6k,google_places
マツモトキヨシ,薬 マツモトキヨシ エスパル山形店,山形県山形市香澄町１丁目１−１,38.2490577,140.3282433,山形県,ChIJ28KALNu3i18RgvMREzZgcbw,google_places
薬王堂,薬王堂 上山店,山形県上山市河崎２丁目３−３９,38.1508365,140.2660468,山形県,ChIJ2VPLkwckj18R2IjexV3k6s8,google_places
薬王堂,薬王堂 中山南店,山形県東村山郡中山町長崎３２０７−１,38.3290467,140.278877,山形県,ChIJlay9FADHi18R6c1VDQ_6BAg,google_places
薬王堂,薬王堂 南陽宮内店,山形県南陽市宮内１２１５−１,38.0712469,140.1428076,山形県,ChIJZR4-xB9Vil8RSo7O7z5IWZ4,google_places
薬王堂,薬王堂 南陽店,山形県南陽市蒲生田１４８６−１,38.0634002,140.1399982,山形県,ChIJB6DRsHRVil8RxgiRqLqeGMQ,google_places
薬王堂,薬王堂 南陽赤湯店,山形県南陽市赤湯字川尻３０４４−１,38.0483682,140.1712962,山形県,ChIJI2mpOQBVil8RXx8SNlLqmtE,google_places
薬王堂,薬王堂 天童一日町店,山形県天童市一日町４丁目２−３,38.3470923,140.3693389,山形県,ChIJY40HAGXFi18R__mqw1nAMes,google_places
薬王堂,薬王堂 寒河江島店,山形県寒河江市島島南８００−１,38.3518017,140.2787868,山形県,ChIJn5NBeETHi18RiuHZpCJ_HZ4,google_places
薬王堂,薬王堂 寒河江日田店,山形県寒河江市日田五反１５３,38.3729542,140.2996853,山形県,ChIJ63PopB_Fi18RlGg9EGJH8vI,google_places
薬王堂,薬王堂 寒河江西根店,山形県寒河江市西根石川西２６７−１,38.3869954,140.2776402,山形県,ChIJKeU2k6zDi18R_RQxO7GalmI,google_places
薬王堂,薬王堂 尾花沢店,山形県尾花沢市上町３丁目３−１６,38.5977478,140.4031849,山形県,ChIJKTB8DANZiV8Re9uo3583KkI,google_places
薬王堂,薬王堂 山形中山店,山形県東村山郡中山町長崎５９８,38.33759209999999,140.288992,山形県,ChIJSWbUHfjGi18RS_p8BjweRno,google_places
薬王堂,薬王堂 山形余目店,山形県東田川郡庄内町余目滑石４８,38.8443008,139.9017504,山形県,ChIJW-Uq4AUfjF8Rnd-xkV4lyS4,google_places
薬王堂,薬王堂 山形大石田店,山形県尾花沢市尾花沢字下新田１３８０−４,38.5919831,140.3847559,山形県,ChIJfaww2vBYiV8R-TA75Co6NIM,google_places
薬王堂,薬王堂 山形川西店,山形県東置賜郡川西町中小松２５０４−１,38.0122356,140.0556277,山形県,ChIJFQmLVYT_il8RoR_Pbq1mxV0,google_places
薬王堂,薬王堂 山形最上店,山形県最上郡最上町向町字町浦８−７,38.7536558,140.5187651,山形県,ChIJweBkml1JiV8R5yR9yUZGm-o,google_places
薬王堂,薬王堂 山形朝日店,山形県西村山郡朝日町新宿１００３−１,38.2994046,140.1544322,山形県,ChIJOwb_BGq5i18RI6MDBkN_bzg,google_places
薬王堂,薬王堂 山形河北店,山形県西村山郡河北町谷地月山堂３８３,38.414874,140.3131469,山形県,ChIJCdZO2RjDi18RW3D-Lhb2Nks,google_places
薬王堂,薬王堂 山形河北東店,山形県西村山郡河北町谷地東７９−１,38.42740209999999,140.3202835,山形県,ChIJA7JJklzDi18Rkd-YukLz6ho,google_places
薬王堂,薬王堂 山形白鷹店,山形県西置賜郡白鷹町荒砥乙７３８−１１,38.1837507,140.1037986,山形県,ChIJsdDsuf-ui18RoJaWHMD9xjM,google_places
薬王堂,薬王堂 山形真室川店,山形県最上郡真室川町新町４０８−１,38.8525293,140.2492762,山形県,ChIJa08Yf1iwjl8Rmin5gs2ZxMU,google_places
薬王堂,薬王堂 山形西川店,山形県西村山郡西川町睦合丙１５６−１,38.4197728,140.1733058,山形県,ChIJQYsTAj7qi18R7vFNbrc30aU,google_places
薬王堂,薬王堂 山形西田店,山形県山形市西田３丁目１５−２５,38.2681595,140.3131194,山形県,ChIJVTJkXQC3i18RPoTiIWCWwL4,google_places
薬王堂,薬王堂 山形遊佐店,山形県飽海郡遊佐町遊佐京田６９−１,39.0166737,139.9085448,山形県,ChIJ7R9f6mCRjl8ROg0HJnxafC0,google_places
薬王堂,薬王堂 山形高畠店,山形県東置賜郡高畠町高畠５４７東置賜郡高畠町大字高畠字仲江,38.004008,140.1925523,山形県,ChIJDetjiIf4il8RRwEOnV0ivoU,google_places
薬王堂,薬王堂 新庄中道町店,山形県新庄市中道町１５−５,38.7779335,140.3026836,山形県,ChIJU6qCCDKtjl8Rp6s5FjFXxKI,google_places
薬王堂,薬王堂 新庄泉田店,山形県新庄市泉田往還東３８−１,38.8126476,140.3241366,山形県,ChIJ5We6aB2zjl8RTJJ2hV6QbsU,google_places
薬王堂,薬王堂 新庄鳥越店,山形県新庄市鳥越字新町後１００２−１,38.7495819,140.3055879,山形県,ChIJQV8lR2ZTiV8RRPDL1obCT08,google_places
薬王堂,薬王堂 村山楯岡店,山形県村山市楯岡新町６丁目１−１,38.46904139999999,140.3936349,山形県,ChIJz6AqAzTdi18RKaGdOj3DdUE,google_places
薬王堂,薬王堂 村山湯野沢店,山形県村山市湯野沢郷4408番地1,38.4724913,140.3227851,山形県,ChIJu3d1MRPni18R1UVTIPnz_ic,google_places
薬王堂,薬王堂 東根店,山形県東根市中央１丁目９−２５,38.4323061,140.3921587,山形県,ChIJESwMl4rci18RqUb6A3BrS88,google_places
薬王堂,薬王堂 東根新田町店,山形県東根市新田町２丁目１−８,38.4425218,140.3951226,山形県,ChIJ9aAvAgDdi18REIKQjYVk_pc,google_places
薬王堂,薬王堂 東根神町北店,山形県東根市神町北１丁目３−４７,38.4150121,140.3803022,山形県,ChIJKxhAhOvdi18RoQ0-DkFiGUs,google_places
薬王堂,薬王堂 白鷹鮎貝店,山形県西置賜郡白鷹町鮎貝字四季の郷7381番地,38.187652,140.0808224,山形県,ChIJU9R1WAmvi18Rv9oMVlUJew4,google_places
薬王堂,薬王堂 米沢御廟店,山形県米沢市御廟１丁目２−２４,37.9121482,140.0932765,山形県,ChIJpep9JADxil8RwmANCF84dDE,google_places
薬王堂,薬王堂 米沢東店,山形県米沢市東２丁目８−２３,37.9010653,140.1248213,山形県,ChIJZZcmjMzxil8RUnkSjCDsChM,google_places
薬王堂,薬王堂 米沢泉町店,山形県米沢市泉町２丁目２−２３,37.8925639,140.102605,山形県,ChIJJzr-6Czuil8Ru1cOvqQxQ_s,google_places
薬王堂,薬王堂 米沢駅前店,山形県米沢市駅前２丁目８−５２,37.9106727,140.1203163,山形県,ChIJV_HOetzxil8Rxc3Vlm9wNEQ,google_places
薬王堂,薬王堂 酒田八幡店,山形県酒田市法連寺村前８６−４,38.9637822,139.9242592,山形県,ChIJNyrzqpqZjl8Rz6K_Gbjld-0,google_places
薬王堂,薬王堂 酒田平田店,山形県酒田市飛鳥八乙女３１−１,38.89032,139.9191423,山形県,ChIJ6a0Bndmhjl8Rj-4A2G1T6EQ,google_places
薬王堂,薬王堂 酒田旭新町店,山形県酒田市旭新町１７−１７,38.9242435,139.8523029,山形県,ChIJxxfGGmqfjl8RR71BNlWyB7E,google_places
薬王堂,薬王堂 長井九野本店,山形県長井市九野本字左実４３９−１,38.0952151,140.0313232,山形県,ChIJ-fyrEukAi18R_uPVoc7Qg9g,google_places
薬王堂,薬王堂 長井十日町店,山形県長井市十日町２丁目１６−１８,38.1136346,140.0392541,山形県,ChIJT0Gl-BCqi18RpXDc9ofKbiA,google_places
薬王堂,薬王堂 鶴岡大山店,山形県鶴岡市友江町２３−１,38.7496242,139.7688474,山形県,ChIJNSV-x6gQjF8RTXEu9f3T-sA,google_places
薬王堂,薬王堂 鶴岡新海店,山形県鶴岡市新海町２９−５５,38.7267997,139.81492,山形県,ChIJ81LiFfwRjF8RIo9x6YSs-rk,google_places
薬王堂,薬王堂 鶴岡日枝店,山形県鶴岡市日枝鳥居上57番地1,38.7097536,139.8172937,山形県,ChIJ49q06g8RjF8RC8SxVgiEy6I,google_places
薬王堂,薬王堂 鶴岡羽黒店,山形県鶴岡市羽黒町狩谷野目南川原４５６,38.719516,139.88161,山形県,ChIJ_cGRCjAFjF8Ryzcw8xz2a88,google_places
薬王堂,薬王堂 鶴岡藤島店,山形県鶴岡市藤島四ツ屋１２４−３,38.771607,139.9096858,山形県,ChIJqWhsOYwcjF8RqOg-qGu9W5k,google_places
ウエルシア,ウエルシアいわき中央台東店,福島県いわき市中央台高久2-25-1,37.006136,140.932003,福島県,,
ウエルシア,ウエルシアいわき平中神谷店,福島県いわき市平中神谷字六本榎9-3,37.060008,140.930461,福島県,,
ウエルシア,ウエルシアいわき錦店,福島県いわき市錦町花ノ井30-1,36.908128,140.780481,福島県,,
ウエルシア,ウエルシアヨークタウンいわき泉玉露店,福島県いわき市泉玉露2-10-1ヨークタウン内,36.952207,140.852647,福島県,,
ウエルシア,ウエルシア二本松安達店,福島県二本松市油井濡石27-1,37.605732,140.464482,福島県,,
ウエルシア,ウエルシア伊達保原北店,福島県伊達市保原町大和107-1,37.827534,140.564781,福島県,,
ウエルシア,ウエルシア伊達保原店,福島県伊達市保原町前田町27-2,37.811325,140.554918,福島県,,
ウエルシア,ウエルシア伊達国見店,福島県伊達郡国見町藤田字中沢一10-1,37.869819,140.545413,福島県,,
ウエルシア,ウエルシア伊達新梁川店,福島県伊達市梁川町広瀬町43,37.845876,140.606116,福島県,,
ウエルシア,ウエルシア伊達桑折店,福島県伊達郡桑折町北町50-1,37.846074,140.5213,福島県,,
ウエルシア,ウエルシア会津坂下東店,福島県河沼郡会津坂下町小川原945,37.554175,139.832651,福島県,,
ウエルシア,ウエルシア会津美里店,福島県大沼郡会津美里町思堀25,37.454262,139.898157,福島県,,
ウエルシア,ウエルシア会津若松湯川店,福島県会津若松市湯川町4-10,37.485084,139.923527,福島県,,
ウエルシア,ウエルシア南相馬原ノ町駅前店,福島県南相馬市原町区旭町2-52-1,37.634632,140.972029,福島県,,
ウエルシア,ウエルシア喜多方常盤台店,福島県喜多方市常盤台46-1,37.664603,139.875211,福島県,,
ウエルシア,ウエルシア小野新町店,福島県田村郡小野町小野新町品ノ木1-1,37.290317,140.625467,福島県,,
ウエルシア,ウエルシア岩瀬鏡石店,福島県岩瀬郡鏡石町不時沼205,37.252785,140.350265,福島県,,
ウエルシア,ウエルシア東白川棚倉店,福島県東白川郡棚倉町流字餅田16-1,37.012111,140.394724,福島県,,
ウエルシア,ウエルシア田村船引店,福島県田村市船引町船引宮ノ前81,37.437296,140.56097,福島県,,
ウエルシア,ウエルシア福島八島田店,福島県福島市八島田8-1,37.764806,140.434719,福島県,,
ウエルシア,ウエルシア福島大森店,福島県福島市大森堂ノ裏62,37.728763,140.446552,福島県,,
ウエルシア,ウエルシア福島早稲店,福島県福島市早稲町8-22一番丁キャッスル1F,37.748199,140.467044,福島県,,
ウエルシア,ウエルシア福島本宮店,福島県本宮市本宮舘町194,37.516016,140.401701,福島県,,
ウエルシア,ウエルシア福島玉川店,福島県石川郡玉川村小高稲荷畷24-1,37.209058,140.409856,福島県,,
ウエルシア,ウエルシア福島鎌田店,福島県福島市鎌田西5-1,37.788286,140.48752,福島県,,
ウエルシア,ウエルシア福島飯坂店,福島県福島市飯坂町月崎町12-4,37.822564,140.449523,福島県,,
ウエルシア,ウエルシア西会津店,福島県耶麻郡西会津町野沢原町611,37.580439,139.647418,福島県,,
ウエルシア,ウエルシア西白河中島店,福島県西白河郡中島村二子塚字浦山32-16,37.141088,140.352156,福島県,,
ウエルシア,ウエルシア西白河西郷店,福島県西白河郡西郷村米字中山前84-10,37.128232,140.193002,福島県,,
ウエルシア,ウエルシア郡山富田店,福島県郡山市名郷田2-48,37.415926,140.362922,福島県,,
ウエルシア,ウエルシア郡山小原田店,福島県郡山市小原田3-3-14,37.376712,140.389223,福島県,,
ウエルシア,ウエルシア郡山朝日２丁目店,福島県郡山市朝日2-5-16,37.402626,140.364977,福島県,,
ウエルシア,ウエルシア郡山桑野店,福島県郡山市桑野4-6-2,37.4055,140.357055,福島県,,
ウエルシア,ウエルシア郡山長者店,福島県郡山市長者1-6-20,37.39613,140.370257,福島県,,
ウエルシア,ウエルシア郡山開成店,福島県郡山市開成6-149-1,37.384527,140.358325,福島県,,
ウエルシア,ウエルシア郡山駅東口店,福島県郡山市谷島町6-18,37.393271,140.398358,福島県,,
カワチ薬品,カワチ薬品 上荒川店,福島県いわき市平上荒川堀ノ内１,37.0370676,140.8922992,福島県,,
カワチ薬品,カワチ薬品 会津アピオ店,福島県会津若松市町北町大字始宮前１０−３,37.519064,139.915313,福島県,,
カワチ薬品,カワチ薬品 会津坂下店,福島県河沼郡会津坂下町舘ノ下７０,37.5661265,139.8176626,福島県,,
カワチ薬品,カワチ薬品 会津若松中央店,福島県会津若松市中央２丁目３−７,37.5019888,139.930574,福島県,,
カワチ薬品,カワチ薬品 原町店,福島県南相馬市原町区北町２９３,37.6464907,140.951065,福島県,,
カワチ薬品,カワチ薬品 城清水店,福島県郡山市城清水１８,37.3762519,140.3719148,福島県,,
カワチ薬品,カワチ薬品 安積店,福島県郡山市安積町荒井雁股８−１０１,37.3749633,140.3547338,福島県,,
カワチ薬品,カワチ薬品 棚倉店,福島県東白川郡棚倉町下山本愛宕平6,36.9971656,140.3906198,福島県,,
カワチ薬品,カワチ薬品 泉店,福島県いわき市泉町７丁目20−２２,36.9519417,140.8593852,福島県,,
カワチ薬品,カワチ薬品 湯本店,福島県いわき市常磐西郷町落合４１,36.9868584,140.8547344,福島県,,
カワチ薬品,カワチ薬品 白河店,福島県白河市昭和町１８８,37.1289939,140.201999,福島県,,
カワチ薬品,カワチ薬品 白河東店,福島県白河市中田２３−１,37.1198773,140.2318106,福島県,,
カワチ薬品,カワチ薬品 相馬店,福島県相馬市中野寺前３７７−１,37.7904071,140.9293367,福島県,,
カワチ薬品,カワチ薬品 石川店,福島県石川郡石川町双里４３−２,37.148716,140.468124,福島県,,
カワチ薬品,カワチ薬品 福島さくら店,福島県福島市さくら３丁目7−３,37.7261563,140.3854541,福島県,,
カワチ薬品,カワチ薬品 福島南店,福島県福島市鳥谷宮畑５１−５３,37.7335499,140.4674638,福島県,,
カワチ薬品,カワチ薬品 福島東店,福島県福島市高野河原下１６−２,37.7724858,140.491229,福島県,,
カワチ薬品,カワチ薬品 福島西店,福島県福島市泉下鎌２９−１,37.7793891,140.4524123,福島県,,
カワチ薬品,カワチ薬品 笹谷店,福島県福島市笹谷字中谷地１１−１,37.7946768,140.4415828,福島県,,
カワチ薬品,カワチ薬品 鎌田店,福島県福島市鎌田舟戸９−８,37.7931556,140.4889373,福島県,,
カワチ薬品,カワチ薬品 須賀川店,福島県須賀川市陣場町1−１,37.2984937,140.3667941,福島県,,
カワチ薬品,カワチ薬品会津若松南店,福島県会津若松市飯寺南２丁目１−８０,37.4712848,139.906397,福島県,,
カワチ薬品,カワチ薬品喜多方西店,福島県喜多方市押切南２丁目１２,37.64837320000001,139.859063,福島県,,
カワチ薬品,カワチ薬品富田店,福島県郡山市富田町西１丁目３,37.4192828,140.3425998,福島県,,
コクミン,コクミンドラッグ福島駅店,福島県福島市栄町1-1駅西口パワーシティピボット内,37.752141,140.461888,福島県,,
ココカラファイン,いわき市,福島県の浜通り南部に位置する市。中核市に指定されている。1966年成立。福島県浜通り地域の行政・経済・文化の中心地である。面積は福島県内で最大であり、人口においては郡山市に次ぐ県内2位、東北地方では仙台市、,37.750031,140.467773,福島県,,
ココカラファイン,コクミンドラッグ 福島駅店,福島県福島市栄町１−１駅西口パワーシティピボット内,37.7549427,140.4585958,福島県,,
ココカラファイン,ココカラLIFE西ノ内教室,福島県郡山市西ノ内１丁目３−２４成和ビル,37.406944,140.375122,福島県,,
ココカラファイン,ココカラファイン 会津若松店,福島県会津若松市飯寺南４丁目６−２２,37.4730792,139.904193,福島県,,
ココカラファイン,ココカラファイン 喜多方店,福島県喜多方市江中子４１７９,37.64822230000001,139.8804289,福島県,,
ココカラファイン,サンドラッグ 田村店,福島県田村市船引町船引源次郎１１９−４,37.4477906,140.5816519,福島県,,
ココカラファイン,トミードラッグ,福島県白河市一番町２９,37.12747,140.2049321,福島県,,
ココカラファイン,小規模保育事業所・ココカラ開成,福島県郡山市開成４丁目９−１７1階102号,37.390347,140.355438,福島県,,
ココカラファイン,（株）ピーエイケア,福島県郡山市開成４丁目９−１７,37.390701,140.355484,福島県,,
コスモス,ドラッグストアコスモス 白河老久保店,福島県白河市老久保１２,37.117154,140.200598,福島県,,
サンドラッグ,サンドラッグ あだたら店,福島県二本松市油井中田１−１コープマートあだたら店内,37.6040604,140.4597311,福島県,,
サンドラッグ,サンドラッグ いずみ店,福島県福島市森合清水７,37.772007,140.441528,福島県,,
サンドラッグ,サンドラッグ いわきエブリア店,福島県いわき市鹿島町米田日渡,36.993458,140.904968,福島県,,
サンドラッグ,サンドラッグ やのめ店,福島県福島市南矢野目向原１−１店内,37.784351,140.465179,福島県,,
サンドラッグ,サンドラッグ 二本松インター店,福島県二本松市成田町１丁目８１０,37.5891217,140.422281,福島県,,
サンドラッグ,サンドラッグ 伊達店,福島県伊達市原島８−１,37.8218896,140.5071759,福島県,,
サンドラッグ,サンドラッグ 会津若松アピオ店,福島県会津若松市インター西１１６116,37.5205378,139.9166628,福島県,,
サンドラッグ,サンドラッグ 八木田店,福島県福島市八木田中島１２８−１,37.749786,140.445587,福島県,,
サンドラッグ,サンドラッグ 方木田店,福島県福島市大森北島２０−１,37.739307,140.447678,福島県,,
サンドラッグ,サンドラッグ 植田店,福島県いわき市佐糠町碇田９１−１,36.916367,140.803635,福島県,,
サンドラッグ,サンドラッグ 猪苗代店,福島県耶麻郡猪苗代町芦原９７,37.5575852,140.1085129,福島県,,
サンドラッグ,サンドラッグ 須賀川店,福島県須賀川市高久田境９５−１,37.2745984,140.3681426,福島県,,
サンドラッグ,サンドラッグ 須賀川森宿店,福島県須賀川市森宿北向８８,37.3098304,140.3636157,福島県,,
サンドラッグ,ツルハドラッグ 喜多方南店,福島県喜多方市関柴町上高額前田１７５０−７,37.6416119,139.8858264,福島県,,
サンドラッグ,ツルハドラッグ 喜多方塩川店,福島県喜多方市塩川町東栄町５丁目6番３,37.595429,139.892639,福島県,,
サンドラッグ,ツルハドラッグ 喜多方西店,福島県喜多方市押切南２丁目５１−２,37.64553799999999,139.8585653,福島県,,
サンドラッグ,ツルハドラッグ 相馬南店,福島県相馬市馬場野雨田９−１,37.79006690000001,140.9311394,福島県,,
サンドラッグ,ツルハドラッグ 相馬店,福島県相馬市小泉根岸96番地1,37.8103773,140.9252572,福島県,,
サンドラッグ,ツルハドラッグ 相馬桜ヶ丘店,福島県相馬市中村桜ケ丘１３０130番,37.802279,140.919063,福島県,,
ツルハドラッグ,ツルハドラッグ いわきニュータウン店,福島県いわき市中央台飯野4丁目1,37.012134103547794,140.9152298398686,福島県,,
ツルハドラッグ,ツルハドラッグ いわき三倉店,福島県いわき市平字三倉66番5,37.050803733925385,140.90045976686477,福島県,,
ツルハドラッグ,ツルハドラッグ いわき下湯長谷店,福島県いわき市常磐下湯長谷町字シザ７１番地,36.990715,140.853585,福島県,,
ツルハドラッグ,ツルハドラッグ いわき下神谷店,福島県いわき市字仲田98-1,37.07522326844096,140.95303557242204,福島県,,
ツルハドラッグ,ツルハドラッグ いわき中岡店,福島県いわき市中岡町4丁目5-10,36.920947,140.781394,福島県,,
ツルハドラッグ,ツルハドラッグ いわき久之浜店,福島県いわき市久之浜町久之浜字堀ノ内9番地,37.14465882127057,140.99574456188202,福島県,,
ツルハドラッグ,ツルハドラッグ いわき内郷店,福島県いわき市内郷高坂町八反田2-21,37.04448038277303,140.86012947203807,福島県,,
ツルハドラッグ,ツルハドラッグ いわき四倉店,福島県いわき市四倉町上仁井田字南姥田６１番１,37.094304,140.976953,福島県,,
ツルハドラッグ,ツルハドラッグ いわき好間店,福島県いわき市好間町下好間字鬼越131,37.05956381291907,140.8726997999949,福島県,,
ツルハドラッグ,ツルハドラッグ いわき泉店,福島県いわき市泉町滝尻字御前田46番,36.947892,140.859706,福島県,,
ツルハドラッグ,ツルハドラッグ いわき湯本店,福島県いわき市常磐水野谷町諏訪ヶ崎5-1,36.99648215456279,140.8600114076721,福島県,,
ツルハドラッグ,ツルハドラッグ いわき童子町店,福島県いわき市平字童子町3-14,37.05143448938728,140.88713251078553,福島県,,
ツルハドラッグ,ツルハドラッグ いわき錦店,福島県いわき市錦町中央二丁目8番地1,36.9058688198237,140.789164288025,福島県,,
ツルハドラッグ,ツルハドラッグ いわき鹿島SC店,福島県いわき市鹿島町米田字手倉7番地2,36.99648946437177,140.90573502730936,福島県,,
ツルハドラッグ,ツルハドラッグ さくらモールとみおか店,福島県双葉郡富岡町中央三丁目53番地,37.3393912942064,141.01538679265977,福島県,,
ツルハドラッグ,ツルハドラッグ 二本松上竹店,福島県二本松市上竹2丁目275番地1,37.585242,140.449197,福島県,,
ツルハドラッグ,ツルハドラッグ 会津七日町店,福島県会津若松市西七日町21番10号,37.50478,139.914746,福島県,,
ツルハドラッグ,ツルハドラッグ 会津南町店,福島県会津若松市南町65-1,37.48440125711546,139.927101030631,福島県,,
ツルハドラッグ,ツルハドラッグ 会津坂下インター店,福島県河沼郡会津坂下町大字坂本字下新田丁317,37.55630412132118,139.7631202209489,福島県,,
ツルハドラッグ,ツルハドラッグ 会津坂下店,福島県河沼郡会津坂下町舘ノ下5-6,37.564992627062686,139.8190661549398,福島県,,
ツルハドラッグ,ツルハドラッグ 会津扇町店,福島県会津若松市白虎町3丁目8-14,37.50973659085384,139.93687530686313,福島県,,
ツルハドラッグ,ツルハドラッグ 会津旭町店,福島県会津若松市旭町7番26号,37.499965,139.938304,福島県,,
ツルハドラッグ,ツルハドラッグ 会津本町店,福島県会津若松市本町10番1号,37.49379897453164,139.9224749067458,福島県,,
ツルハドラッグ,ツルハドラッグ 会津河東店,福島県会津若松市河東町大字南高野字向原12-1,37.55307897727269,139.9297722343509,福島県,,
ツルハドラッグ,ツルハドラッグ 会津滝沢店,福島県会津若松市北滝沢二丁目1-38,37.51116637432008,139.94619452966052,福島県,,
ツルハドラッグ,ツルハドラッグ 会津真宮店,福島県会津若松市真宮新町北2丁目9,37.52295570812392,139.871897271195,福島県,,
ツルハドラッグ,ツルハドラッグ 会津美里店,福島県大沼郡会津美里町字高田前川原3553,37.470616841764254,139.8532936652897,福島県,,
ツルハドラッグ,ツルハドラッグ 会津門田店,福島県会津若松市北青木2番61号,37.481065719235744,139.93721381367456,福島県,,
ツルハドラッグ,ツルハドラッグ 会津高田店,福島県大沼郡会津美里町字布才地581-1,37.463852,139.836387,福島県,,
ツルハドラッグ,ツルハドラッグ 保原店,福島県伊達市保原町上保原字金山3-1,37.80925224308505,140.54852198391518,福島県,,
ツルハドラッグ,ツルハドラッグ 勿来店,福島県いわき市錦町江栗大町16-1,36.90834626174596,140.77192882671338,福島県,,
ツルハドラッグ,ツルハドラッグ 南会津バイパス店,福島県南会津郡南会津町田島字田島柳31番地,37.204821,139.778363,福島県,,
ツルハドラッグ,ツルハドラッグ 南会津下郷店,福島県南会津郡下郷町大字中妻字大百刈９５番地,37.26172875200359,139.8774381877316,福島県,,
ツルハドラッグ,ツルハドラッグ 南会津店,福島県南会津郡南会津町田島字谷地甲55-11,37.20229219097234,139.76945583402082,福島県,,
ツルハドラッグ,ツルハドラッグ 原町中央店,福島県南相馬市南町１丁目4番１,37.63798627999863,140.95699197668648,福島県,,
ツルハドラッグ,ツルハドラッグ 原町店,福島県南相馬市北原256,37.62763119706658,140.9885664919857,福島県,,
ツルハドラッグ,ツルハドラッグ 原町牛越店,福島県南相馬市牛越字高田60番地の１,37.6409674500068,140.944821276214,福島県,,
ツルハドラッグ,ツルハドラッグ 原町西店,福島県南相馬市国見町2丁目120-1,37.627679,140.95284,福島県,,
ツルハドラッグ,ツルハドラッグ 原町錦店,福島県南相馬市錦町2-60‐1,37.640989757448594,140.97096744084183,福島県,,
ツルハドラッグ,ツルハドラッグ 喜多方上江店,福島県喜多方市字上江3647番地4,37.654985524041486,139.8853927865082,福島県,,
ツルハドラッグ,ツルハドラッグ 喜多方南店,福島県喜多方市上高額字前田1750－7,37.64161187697962,139.88582641184442,福島県,,
ツルハドラッグ,ツルハドラッグ 喜多方塩川店,福島県喜多方市塩川町字東栄町五丁目6番3,37.595429,139.892639,福島県,,
ツルハドラッグ,ツルハドラッグ 喜多方西店,福島県喜多方市字押切南二丁目51-2,37.64553801977823,139.8585653252595,福島県,,
ツルハドラッグ,ツルハドラッグ 塙店,福島県東白川郡塙町大字塙字大町1丁目13番地,36.959051,140.409666,福島県,,
ツルハドラッグ,ツルハドラッグ 小名浜店,福島県いわき市小名浜岡小名字小館19-6,36.959708514560425,140.90342425366234,福島県,,
ツルハドラッグ,ツルハドラッグ 小名浜神白店,福島県いわき市小名浜下神白字狩亦59-15,36.948651,140.926899,福島県,,
