KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
50353753,5,33.62916666666667,135.91875,1.71
50353754,813,33.62916666666667,135.93125,0.555
50353755,2966,33.62916666666667,135.94375,0.608
50353756,55,33.62916666666667,135.95624999999998,1.764
50353760,2,33.6375,135.88125,5.253
50353761,5,33.6375,135.89374999999998,4.117
50353764,914,33.6375,135.93125,1.03
50353765,141,33.6375,135.94375,1.059
50353770,19,33.645833333333336,135.88125,5.483
50353771,1,33.645833333333336,135.89374999999998,4.406
50353774,942,33.645833333333336,135.93125,1.879
50353775,164,33.645833333333336,135.94375,1.895
50353781,3,33.654166666666676,135.89374999999998,4.858
50353782,4,33.654166666666676,135.90625,3.953
50353783,560,33.654166666666676,135.91875,3.215
50353784,36,33.654166666666676,135.93125,2.778
50353785,2,33.654166666666676,135.94375,2.789
50353786,274,33.654166666666676,135.95624999999998,3.243
50353787,240,33.654166666666676,135.96875,3.992
50353788,563,33.654166666666676,135.98125,4.902
50353792,80,33.66250000000001,135.90625,4.64
50353793,170,33.66250000000001,135.91875,4.03
50353796,898,33.66250000000001,135.95624999999998,4.052
50353797,575,33.66250000000001,135.96875,4.673
50353798,218,33.66250000000001,135.98125,5.471
50354206,270,33.67083333333334,135.33124999999998,1.765
50354207,284,33.67083333333334,135.34375,0.908
50354208,18,33.67083333333334,135.35625,1.1
50354209,315,33.67083333333334,135.36875,1.074
50354217,1101,33.679166666666674,135.34375,0.428
50354218,1301,33.679166666666674,135.35625,0.754
50354219,730,33.679166666666674,135.36875,0.287
50354227,1072,33.68750000000001,135.34375,1.122
50354228,1335,33.68750000000001,135.35625,1.207
50354229,66,33.68750000000001,135.36875,0.853
50354236,1,33.69583333333334,135.33124999999998,2.518
50354237,84,33.69583333333334,135.34375,2.013
50354238,200,33.69583333333334,135.35625,1.954
50354278,922,33.72916666666667,135.35625,0.769
50354279,1728,33.72916666666667,135.36875,0.949
50354288,2293,33.73750000000001,135.35625,0.306
50354289,2293,33.73750000000001,135.36875,0.766
50354296,513,33.745833333333344,135.33124999999998,2.783
50354297,287,33.745833333333344,135.34375,1.787
50354298,2739,33.745833333333344,135.35625,1.146
50354299,601,33.745833333333344,135.36875,1.411
50354300,808,33.67083333333334,135.38125,1.761
50354301,623,33.67083333333334,135.39374999999998,1.993
50354302,371,33.67083333333334,135.40625,2.246
50354303,84,33.67083333333334,135.41875,2.933
50354304,20,33.67083333333334,135.43125,2.914
50354310,1694,33.679166666666674,135.38125,1.424
50354311,148,33.679166666666674,135.39374999999998,2.298
50354312,231,33.679166666666674,135.40625,1.958
50354313,257,33.679166666666674,135.41875,2.037
50354314,5,33.679166666666674,135.43125,2.01
50354320,92,33.68750000000001,135.38125,1.635
50354321,533,33.68750000000001,135.39374999999998,1.585
50354322,33,33.68750000000001,135.40625,1.032
50354323,200,33.68750000000001,135.41875,1.189
50354324,282,33.68750000000001,135.43125,1.143
50354325,225,33.68750000000001,135.44375,1.968
50354326,201,33.68750000000001,135.45624999999998,3.019
50354327,69,33.68750000000001,135.46875,4.127
50354328,13,33.68750000000001,135.48125,5.256
50354329,5,33.68750000000001,135.49375,6.394
50354330,50,33.69583333333334,135.38125,2.244
50354331,633,33.69583333333334,135.39374999999998,1.208
50354332,1836,33.69583333333334,135.40625,0.115
50354333,1905,33.69583333333334,135.41875,0.631
50354334,1016,33.69583333333334,135.43125,0.538
50354335,244,33.69583333333334,135.44375,1.69
50354336,39,33.69583333333334,135.45624999999998,2.846
50354340,14,33.70416666666667,135.38125,1.757
50354341,566,33.70416666666667,135.39374999999998,1.458
50354342,2196,33.70416666666667,135.40625,0.824
50354343,1553,33.70416666666667,135.41875,1.048
50354344,1336,33.70416666666667,135.43125,0.995
50354345,1049,33.70416666666667,135.44375,1.886
50354346,175,33.70416666666667,135.45624999999998,2.966
50354347,36,33.70416666666667,135.46875,4.088
50354351,622,33.712500000000006,135.39374999999998,0.56
50354352,1239,33.712500000000006,135.40625,1.434
50354353,112,33.712500000000006,135.41875,1.875
50354354,130,33.712500000000006,135.43125,1.846
50354355,726,33.712500000000006,135.44375,2.444
50354356,267,33.712500000000006,135.45624999999998,3.349
50354357,680,33.712500000000006,135.46875,4.373
50354358,93,33.712500000000006,135.48125,5.451
50354359,8,33.712500000000006,135.49375,6.556
50354360,1872,33.72083333333334,135.38125,1.057
50354361,2504,33.72083333333334,135.39374999999998,0.286
50354362,775,33.72083333333334,135.40625,1.049
50354363,13,33.72083333333334,135.41875,2.189
50354364,129,33.72083333333334,135.43125,2.746
50354365,695,33.72083333333334,135.44375,3.179
50354366,231,33.72083333333334,135.45624999999998,3.918
50354367,380,33.72083333333334,135.46875,4.823
50354368,408,33.72083333333334,135.48125,5.818
50354369,21,33.72083333333334,135.49375,6.864
50354370,4736,33.72916666666667,135.38125,0.775
50354371,5471,33.72916666666667,135.39374999999998,0.69
50354372,251,33.72916666666667,135.40625,1.222
50354373,169,33.72916666666667,135.41875,2.277
50354374,746,33.72916666666667,135.43125,3.398
50354375,332,33.72916666666667,135.44375,3.995
