KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
57396524,100,38.520833333333336,139.68125,11.841
57396540,44,38.5375,139.63125,7.145
57396555,251,38.545833333333334,139.69375,12.385
57396574,4,38.5625,139.68125,11.312
57396575,29,38.5625,139.69375,12.395
57396580,141,38.57083333333334,139.63125,7.183
57396581,41,38.57083333333334,139.64374999999998,8.235
57396583,1,38.57083333333334,139.66875,10.361
57396584,32,38.57083333333334,139.68125,11.43
57396585,46,38.57083333333334,139.69375,12.503
57396590,25,38.57916666666667,139.63125,7.485
57396604,20,38.50416666666667,139.80625,19.505
57396612,15,38.5125,139.78125,19.021
57396622,9,38.520833333333336,139.78125,18.126
57396623,113,38.520833333333336,139.79375,17.867
57396632,102,38.52916666666667,139.78125,17.235
57396633,25,38.52916666666667,139.79375,16.962
57396635,33,38.52916666666667,139.81875,16.617
57396643,51,38.5375,139.79375,16.06
57396653,11,38.545833333333334,139.79375,15.16
57396654,39,38.545833333333334,139.80625,14.929
57396663,23,38.55416666666667,139.79375,14.264
57396664,94,38.55416666666667,139.80625,14.018
57396665,9,38.55416666666667,139.81875,13.852
57396674,8,38.5625,139.80625,13.109
57396675,59,38.5625,139.81875,12.932
57396676,18,38.5625,139.83124999999998,12.845
57396686,66,38.57083333333334,139.83124999999998,11.919
57396695,4,38.57916666666667,139.81875,11.095
57396696,91,38.57916666666667,139.83124999999998,10.993
57396783,63,38.57083333333334,139.91875,13.868
57396785,7,38.57083333333334,139.94375,15.097
57397405,230,38.587500000000006,139.56875,4.063
57397408,90,38.587500000000006,139.60625,6.067
57397409,26,38.587500000000006,139.61875,6.95
57397415,108,38.59583333333334,139.56875,4.937
57397418,31,38.59583333333334,139.60625,6.684
57397425,115,38.60416666666667,139.56875,5.827
57397426,95,38.60416666666667,139.58124999999998,6.194
57397427,79,38.60416666666667,139.59375,6.718
57397436,178,38.612500000000004,139.58124999999998,7.047
57397437,254,38.612500000000004,139.59375,7.512
57397438,661,38.612500000000004,139.60625,8.097
57397439,84,38.612500000000004,139.61875,8.778
57397446,185,38.62083333333334,139.58124999999998,7.917
57397447,39,38.62083333333334,139.59375,8.334
57397448,32,38.62083333333334,139.60625,8.864
57397456,4,38.62916666666667,139.58124999999998,8.799
57397457,481,38.62916666666667,139.59375,9.175
57397467,59,38.6375,139.59375,10.032
57397477,129,38.645833333333336,139.59375,10.9
57397479,10,38.645833333333336,139.61875,11.807
57397488,51,38.654166666666676,139.60625,12.158
57397498,72,38.66250000000001,139.60625,13.016
57397499,2,38.66250000000001,139.61875,13.45
57397506,1,38.587500000000006,139.70624999999998,13.96
57397511,45,38.59583333333334,139.64374999999998,9.287
57397516,126,38.59583333333334,139.70624999999998,14.239
57397521,27,38.60416666666667,139.64374999999998,9.789
57397537,9,38.612500000000004,139.71875,12.581
57397547,31,38.62083333333334,139.71875,12.068
57397557,32,38.62916666666667,139.71875,11.607
57397564,138,38.6375,139.68125,14.246
57397565,31,38.6375,139.69375,13.221
57397566,10,38.6375,139.70624999999998,12.206
57397572,173,38.645833333333336,139.65625,13.712
57397579,61,38.645833333333336,139.74375,8.843
57397582,248,38.654166666666676,139.65625,14.419
57397589,28,38.654166666666676,139.74375,8.511
57397590,26,38.66250000000001,139.63125,13.955
57397599,114,38.66250000000001,139.74375,8.268
57397605,10,38.587500000000006,139.81875,10.179
57397606,129,38.587500000000006,139.83124999999998,10.068
57397607,51,38.587500000000006,139.84375,10.073
57397608,147,38.587500000000006,139.85625,10.194
57397616,177,38.59583333333334,139.83124999999998,9.142
57397617,160,38.59583333333334,139.84375,9.148
57397618,20,38.59583333333334,139.85625,9.282
57397626,195,38.60416666666667,139.83124999999998,8.217
57397627,161,38.60416666666667,139.84375,8.223
57397636,251,38.612500000000004,139.83124999999998,7.292
57397637,114,38.612500000000004,139.84375,7.3
57397638,48,38.612500000000004,139.85625,7.466
57397646,99,38.62083333333334,139.83124999999998,6.368
57397647,108,38.62083333333334,139.84375,6.376
57397657,326,38.62916666666667,139.84375,5.454
57397658,299,38.62916666666667,139.85625,5.676
57397666,58,38.6375,139.83124999999998,4.523
57397667,215,38.6375,139.84375,4.534
57397668,170,38.6375,139.85625,4.798
57397676,36,38.645833333333336,139.83124999999998,3.603
57397677,254,38.645833333333336,139.84375,3.618
57397678,196,38.645833333333336,139.85625,3.943
57397679,334,38.645833333333336,139.86875,4.513
57397686,96,38.654166666666676,139.83124999999998,2.688
57397687,370,38.654166666666676,139.84375,2.708
57397688,133,38.654166666666676,139.85625,3.13
57397689,86,38.654166666666676,139.86875,3.822
57397691,11,38.66250000000001,139.76874999999998,6.163
57397695,91,38.66250000000001,139.81875,2.332
57397696,214,38.66250000000001,139.83124999999998,1.785
57397697,250,38.66250000000001,139.84375,1.815
57397698,128,38.66250000000001,139.85625,2.399
57397699,312,38.66250000000001,139.86875,3.251
57397701,2,38.587500000000006,139.89374999999998,11.201
57397702,21,38.587500000000006,139.90625,11.72
