company,store_name,address,latitude,longitude
ツルハドラッグ,ツルハドラッグ 二十人町店,宮城県仙台市宮城野区二十人町309−８,38.2626351,140.8935154
ツルハドラッグ,ツルハドラッグ 亘理店,宮城県亘理郡亘理町逢隈高屋柴北１００,38.0421824,140.8764883
ツルハドラッグ,ツルハドラッグ 亘理逢隈店,宮城県亘理郡亘理町逢隈鹿島西鹿島１,38.0483844,140.8509989
ツルハドラッグ,ツルハドラッグ 仙台上愛子店,宮城県仙台市青葉区上愛子雷神４−２,38.27248050000001,140.7479916
ツルハドラッグ,ツルハドラッグ 仙台上杉店,宮城県仙台市青葉区上杉６丁目１−１０,38.276422,140.8781099
ツルハドラッグ,ツルハドラッグ 仙台上谷刈店,宮城県仙台市泉区上谷刈２丁目５−７,38.316744,140.8707372
ツルハドラッグ,ツルハドラッグ 仙台中央通店,宮城県仙台市青葉区中央２丁目６−６,38.26186089999999,140.8780321
ツルハドラッグ,ツルハドラッグ 仙台中山店,宮城県仙台市青葉区中山７丁目２−３０,38.2955947,140.8361827
ツルハドラッグ,ツルハドラッグ 仙台中田店,宮城県仙台市太白区中田町法地北２１−１,38.1974491,140.9019757
ツルハドラッグ,ツルハドラッグ 仙台二の森店,宮城県仙台市宮城野区二の森１−１３,38.2785412,140.8962016
ツルハドラッグ,ツルハドラッグ 仙台二日町店,宮城県仙台市青葉区二日町１８18番20,38.2717233,140.8675893
ツルハドラッグ,ツルハドラッグ 仙台保春院前丁店,宮城県仙台市若林区保春院前丁5番地113,38.245034,140.8993186
ツルハドラッグ,ツルハドラッグ 仙台北山店,宮城県仙台市青葉区北山１丁目９−２０,38.2812381,140.8600101
ツルハドラッグ,ツルハドラッグ 仙台南小泉店,宮城県仙台市若林区遠見塚３丁目１−１１,38.2424373,140.9152384
ツルハドラッグ,ツルハドラッグ 仙台原町店,宮城県仙台市宮城野区原町３丁目１−８,38.2660105,140.9065184
ツルハドラッグ,ツルハドラッグ 仙台台原店,宮城県仙台市青葉区台原５丁目１３−１０,38.2848975,140.8807626
ツルハドラッグ,ツルハドラッグ 仙台向山店,宮城県仙台市太白区向山４丁目２４−１３,38.2436252,140.8788495
