company,store_name,address
ツルハドラッグ,ツルハドラッグ 仙台鶴ヶ谷店,宮城県仙台市宮城野区鶴ケ谷２丁目８−１２
ツルハドラッグ,ツルハドラッグ 佐沼店,宮城県登米市迫町佐沼中江４丁目６６番地６
ツルハドラッグ,ツルハドラッグ 八乙女店,宮城県仙台市泉区八乙女３丁目１−３
ツルハドラッグ,ツルハドラッグ 六丁の目店,宮城県仙台市若林区伊在１丁目８−４
ツルハドラッグ,ツルハドラッグ 利府店,宮城県宮城郡利府町利府新大谷地53番地1
ツルハドラッグ,ツルハドラッグ 利府新太子堂店,宮城県宮城郡利府町森郷新椎の木前字新椎ノ木前13街区1画地の一部
ツルハドラッグ,ツルハドラッグ 北仙台駅前店,宮城県仙台市青葉区昭和町６−１０
ツルハドラッグ,ツルハドラッグ 南光台4丁目店,宮城県仙台市泉区南光台４丁目１28号
ツルハドラッグ,ツルハドラッグ 南光台中央店,宮城県仙台市泉区南光台７丁目３−２１
ツルハドラッグ,ツルハドラッグ 南光台店,宮城県仙台市泉区南光台南３丁目２０−６
ツルハドラッグ,ツルハドラッグ 南吉成店,宮城県仙台市青葉区南吉成３丁目１−２３
ツルハドラッグ,ツルハドラッグ 南方店,宮城県登米市南方町新島前16番3
ツルハドラッグ,ツルハドラッグ 南気仙沼店,宮城県気仙沼市仲町２丁目１−３０2号
ツルハドラッグ,ツルハドラッグ 古川中里店,宮城県大崎市古川中里５丁目１５−４１
ツルハドラッグ,ツルハドラッグ 古川南店,宮城県大崎市古川穂波７丁目２−１４
ツルハドラッグ,ツルハドラッグ 古川東店,宮城県大崎市古川旭３丁目８−８
ツルハドラッグ,ツルハドラッグ 古川福浦店,宮城県大崎市古川福浦３丁目１１40号
ツルハドラッグ,ツルハドラッグ 名取ゆりが丘店,宮城県名取市ゆりが丘４丁目2−５
ツルハドラッグ,ツルハドラッグ 名取バイパス店,宮城県名取市飯野坂３丁目４−４６
ツルハドラッグ,ツルハドラッグ 名取増田店,宮城県名取市増田北谷２６４−１
ツルハドラッグ,ツルハドラッグ 名取店,宮城県名取市田高原３６７
ツルハドラッグ,ツルハドラッグ 名取手倉田店,宮城県名取市手倉田諏訪568番地
ツルハドラッグ,ツルハドラッグ 塩釜店,宮城県塩竈市藤倉２丁目１４42号
ツルハドラッグ,ツルハドラッグ 塩釜栄町店,宮城県塩竈市栄町９−３６
ツルハドラッグ,ツルハドラッグ 塩釜白菊店,宮城県塩竈市白菊町３−74番地27
