KEY_CODE,人口,緯度,経度,最寄り店舗距離_km
60407484,544,40.654166666666676,140.55625,2.621
60407485,476,40.654166666666676,140.56875,1.615
60407486,763,40.654166666666676,140.58124999999998,0.757
60407487,3460,40.654166666666676,140.59375,0.873
60407488,3131,40.654166666666676,140.60625,0.32
60407489,743,40.654166666666676,140.61875,0.921
60407490,448,40.66250000000001,140.50625,0.715
60407491,260,40.66250000000001,140.51874999999998,1.155
60407492,11,40.66250000000001,140.53125,0.749
60407493,75,40.66250000000001,140.54375,1.418
60407494,178,40.66250000000001,140.55625,2.384
60407495,232,40.66250000000001,140.56875,2.148
60407496,9,40.66250000000001,140.58124999999998,1.539
60407497,1090,40.66250000000001,140.59375,0.562
60407498,523,40.66250000000001,140.60625,0.666
60407499,459,40.66250000000001,140.61875,1.099
60407505,2,40.587500000000006,140.69375,9.724
60407522,69,40.60416666666667,140.65625,6.201
60407523,432,40.60416666666667,140.66875,7.242
60407524,297,40.60416666666667,140.68125,8.175
60407532,331,40.612500000000004,140.65625,5.988
60407533,169,40.612500000000004,140.66875,6.772
60407534,201,40.612500000000004,140.68125,7.621
60407540,1,40.62083333333334,140.63125,3.798
60407541,236,40.62083333333334,140.64374999999998,4.588
60407542,122,40.62083333333334,140.65625,5.369
60407545,22,40.62083333333334,140.69375,8.094
60407550,476,40.62916666666667,140.63125,3.192
60407551,81,40.62916666666667,140.64374999999998,3.967
60407555,3,40.62916666666667,140.69375,7.759
60407556,3,40.62916666666667,140.70624999999998,8.768
60407557,10,40.62916666666667,140.71875,9.787
60407567,77,40.6375,140.71875,9.556
60407570,382,40.645833333333336,140.63125,2.174
60407580,36,40.654166666666676,140.63125,1.954
60407590,177,40.66250000000001,140.63125,2.044
60407591,29,40.66250000000001,140.64374999999998,3.061
60407663,6,40.6375,140.79375,15.673
60407664,1,40.6375,140.80625,15.76
60407674,17,40.645833333333336,140.80625,14.84
60407678,5,40.645833333333336,140.85625,15.915
60407686,8,40.654166666666676,140.83124999999998,14.348
60407688,8,40.654166666666676,140.85625,15.062
